id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUNBN3FIUEZnEAE,"My fav tze char place in town, used to be able to get a table without reservations, but now after getting their Michelin Bib Gourmand recommendation, a phone reservation is required. Must order dishes are  their Big Prawns Horfun, Claypot YongTauFoo, bitter gourd pork ribs and Claypot Chicken.",2 weeks ago,2023-03-21 11:42:56.779717,5.0,SingWei Wong,0,0,https://www.google.com/maps/contrib/118033722009966260636/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURoalBHM1JBEAE,"Food serving size is good but all dishes are very salty, lots of MSG. Take note U will get charged for plain water as well.",2 weeks ago,2023-03-21 11:42:56.780589,3.0,Adventurer,0,0,https://www.google.com/maps/contrib/102605747182010439703/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURoak82WW5BRRAB,I love the horfun. The wokhei and flavours are SO rich. Love it!,2 weeks ago,2023-03-21 11:42:56.781429,5.0,jagga bee,0,0,https://www.google.com/maps/contrib/110303156405428769949/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNoaTZfaExnEAE,Umami!,3 weeks ago,2023-03-21 11:42:56.782290,5.0,Cheng-Choon Si,0,0,https://www.google.com/maps/contrib/112994654283661324793/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNoazZ2MUhBEAE,"Very disappointing today when  me and my husband had lunch at Kok Sen restaurant. Food was lukewarm. We ordered 3 dishes and by the time the 3rd dish arrived, my other 2 dishes were completely cold.  Having said so, the sweet and sour pork …",3 weeks ago,2023-03-21 11:42:56.783127,1.0,dfsppas,0,0,https://www.google.com/maps/contrib/117768096278143342063/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoemZlZGd3RRAB,The food was all very well prepared.  Especially enjoyed the yong tau foo and kung Pao frog.  Sweet and sour pork was so-so.  Good Singaporean food and a little less so for Cantonese.  I highly recommend and you cannot beat the location!,a month ago,2023-03-21 11:42:56.783938,5.0,Sam S,0,0,https://www.google.com/maps/contrib/104977525836980427313/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoNFlPaF93RRAB,Long queue. Prawn hor fun worth ordering. Har cheong gai was average. More pricey for a zichar place due to the location,a month ago,2023-03-21 11:42:56.784772,4.0,Wy,0,0,https://www.google.com/maps/contrib/105240502086697110040/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoZ2MyLXJnRRAB,,a month ago,2023-03-21 11:42:56.785572,4.0,dang quang minh,0,0,https://www.google.com/maps/contrib/113941591488589045653/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNoX3BQaVdREAE,,a month ago,2023-03-21 11:42:56.786326,5.0,Marice Tham,0,0,https://www.google.com/maps/contrib/107217394382360838304/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoek1tMl93RRAB,Food is average nothing spectacular.,a month ago,2023-03-21 11:42:56.787156,3.0,Vincent sg,0,0,https://www.google.com/maps/contrib/116696979058264370939/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoOVBLMmp3RRAB,This is like a Cantonese style zi char place located near outram park. The food is quite good and they have lo hei here which is excellent for cny! Staff are friendly also and came over for a quick chat Overall really enjoyed the dinner at kok sen!,a month ago,2023-03-21 11:43:03.255795,5.0,Kevin KW,0,0,https://www.google.com/maps/contrib/113538038005281311118/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNobEt1RjJBRRAB,"It's been a while since we ate here. Now moved further up Keong Saik Road (occupying the shophouse that the famous char siew wonton noodles stall used to be before they closed down last year), with aircon now making dining there much more …",a month ago,2023-03-21 11:43:03.256724,5.0,Aik Lim Low,0,0,https://www.google.com/maps/contrib/114514575849581810413/reviews?hl=en-US
ChRDSUhNMG9nS0VJQ0FnSUNobEpGdBAB,A bit pricey. Horfun was meh. Cereal prawn(de-shelled) was very nice.,a month ago,2023-03-21 11:43:03.257697,4.0,Timothy Liu,0,0,https://www.google.com/maps/contrib/115249542303627546492/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoNUlIMm1nRRAB,Good food and a nice place.,a month ago,2023-03-21 11:43:03.258551,5.0,Lee Sebastian,0,0,https://www.google.com/maps/contrib/108262801191961032817/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCOTRpTGVREAE,Advice to make reservation coz the queue is so long during dinner time. But when there’s long queue you know that is good food. Price is very reasonable. 1st time and i will be back for other dishes.,a month ago,2023-03-21 11:43:03.259380,5.0,louise leow,0,0,https://www.google.com/maps/contrib/107677296195375681594/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCMTd1ZjZnRRAB,Super noisy. People talking loud. Unfortunately interior design didn't take into account of noise absorption material,a month ago,2023-03-21 11:43:03.260191,3.0,Chong Guan Tan,0,0,https://www.google.com/maps/contrib/102988383293455805178/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCMTdPdWlBRRAB,"Went with my colleagues ( 16 of us) for lunch today. We were rather disappointed with the food quality. Their signature hor fun was bland, prawns shrunk in size. Their other signature yong tau foo was not any better. The sauce was different …",a month ago,2023-03-21 11:43:03.260995,3.0,Estee Lau,0,0,https://www.google.com/maps/contrib/100080842602830572971/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCaDVyXzlRRRAB,Newly renovated .. food still taste as before .. 👍👍 …,a month ago,2023-03-21 11:43:03.261817,5.0,Lixon Mui,0,0,https://www.google.com/maps/contrib/117368800973195820736/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCOF91d2pnRRAB,"Fall in standard over time. Perhaps new chefs or new kitchen but the signature prawn hor fun was a disaster, first time came watery and bland, asked for sambal for it to be brought behind and have additional sauce but still watery albeit …",a month ago,2023-03-21 11:43:03.262636,2.0,Jeremy Heng,0,0,https://www.google.com/maps/contrib/108899349081937962194/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCODdtZXdBRRAB,"Recommended by a friend! There is a very very long queue so if you’re dining in, please make a reservation! …",a month ago,2023-03-21 11:43:03.263498,5.0,Foodie and Travel,0,0,https://www.google.com/maps/contrib/108644129989640974577/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCczgzRWN3EAE,"This place need reservations or u will be queuing for a long time. The place is super compact and super noisy, very hard to even hold a normal conversation as every table are shouting. Not exactly a pleasant experience as your ear will be …",a month ago,2023-03-21 11:43:09.899162,3.0,Jerome Tan,0,0,https://www.google.com/maps/contrib/117996872878240417241/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCNDV6RVlnEAE,,a month ago,2023-03-21 11:43:09.900208,5.0,Janace Wong,0,0,https://www.google.com/maps/contrib/101331203887139023392/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCek5HWFNREAE,Love this place The Hor fun is so so so good… never disappoint!!! The rest of the food is also good …,a month ago,2023-03-21 11:43:09.901135,5.0,Ronnie Ho,0,0,https://www.google.com/maps/contrib/106685533840285809354/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCOVo3VDVRRRAB,Food not bad some dishes are a bit salty. Will patronised again,a month ago,2023-03-21 11:43:09.902071,4.0,Y.C. Chan,0,0,https://www.google.com/maps/contrib/110076042452851657476/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCMGEyaE1nEAE,Came here for lunch on CNY eve - our group made reservations but surprisingly we still saw quite a few empty tables. Food was still as good and tasty as ever. Usual must gets are the big prawn hor fun and claypot yong tau foo. We got a …,a month ago,2023-03-21 11:43:09.902937,5.0,Pearlyn Chew,0,0,https://www.google.com/maps/contrib/103972058981055212448/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCMGNYSTV3RRAB,,a month ago,2023-03-21 11:43:09.903734,4.0,HM Lee,0,0,https://www.google.com/maps/contrib/111584650863076615550/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCMGJtQmt3RRAB,,a month ago,2023-03-21 11:43:09.904568,3.0,Chan Yew Kong,0,0,https://www.google.com/maps/contrib/101650216013302848686/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCb2U3WXVRRRAB,Booked a table of 10 for cny eve. They have 3 seatings. We had ours at 8pm (last seating). We were delayed n hungry. The kitchen could not send out dishes for those in the 2nd seating. The last seating was therefore pushed to a very late time. Because management is GREEDY to have 3 seatings. Never go back again!!,a month ago,2023-03-21 11:43:09.905422,1.0,Jeannie Tang,0,0,https://www.google.com/maps/contrib/101948514156977227219/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCdHV6UkJBEAE,,2 months ago,2023-03-21 11:43:09.906220,3.0,Shane Chin,0,0,https://www.google.com/maps/contrib/102636107381257090738/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCdHVEU2FREAE,"Yummy local zichar. The dishes were all well-executed, even for a simple broccoli plate. Service is good, and I like that the place is now air-conditioned with comfortable seating. The restaurant is easy to find now that it has relocated. …",2 months ago,2023-03-21 11:43:09.907028,5.0,Lai Meng,0,0,https://www.google.com/maps/contrib/104684744609953486310/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCcHRUZEpBEAE,Finally I was able to secure a table at this highly sought after restaurant. I took a friend recommendation and ordered the Prawn 🦐 Hor Fun. It is really delicious and tastes a little like Singapore 🇸🇬 Chili Crab gravy. For those who are …,2 months ago,2023-03-21 11:43:16.472043,5.0,顏璽軒（GanYH）,0,0,https://www.google.com/maps/contrib/103879247907251815162/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCX0s2eEFREAE,"1 hour queue, finally seated and served at 8+. Owner's son was apologetic that many of the popular dishes have been sold out but still tried his best to recommend. Very good attitude, chatting with the customers. …",2 months ago,2023-03-21 11:43:16.473130,5.0,Hoong Wai Wong,0,0,https://www.google.com/maps/contrib/106237336061537561898/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCekphdlNnEAE,,2 months ago,2023-03-21 11:43:16.474043,5.0,Stella Masengi,0,0,https://www.google.com/maps/contrib/109053234664147215844/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCd1BTa3hBRRAB,"Long walk in queue on weekend so best to call and reserve ahead of time. Food quality standards maintained high despite the change of environment into a much more comfortable restaurant with clean tables, floors, air con. Only gripe is the sound bounces around a bit due to multiple surfaces.",2 months ago,2023-03-21 11:43:16.474936,4.0,Alexis Cheong,0,0,https://www.google.com/maps/contrib/104658918419134607489/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCdjRydm1RRRAB,,2 months ago,2023-03-21 11:43:16.475872,4.0,Winson 123,0,0,https://www.google.com/maps/contrib/113182203255723949841/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCMzZ1SG1RRRAB,"Service is atrocious and slow, mixed up our order after an hour wait and tried to force the dish on us",2 months ago,2023-03-21 11:43:16.476748,1.0,Wei Long Tan,0,0,https://www.google.com/maps/contrib/100677610818237831714/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCajZUemV3EAE,Food is good and affordable but crowds make it difficult to get service staff's attention and atmosphere is also this often compromised.,2 months ago,2023-03-21 11:43:16.477568,4.0,Chun Wui Tan,0,0,https://www.google.com/maps/contrib/106047394467182149594/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCcDRXT2N3EAE,"Local zichar food. Tasty tho some dishes can be rather salty, overall was wonderful",2 months ago,2023-03-21 11:43:16.478454,5.0,Cindi Chua,0,0,https://www.google.com/maps/contrib/100411999023802626391/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCa19TWGlRRRAB,"Good food, will come again!",2 months ago,2023-03-21 11:43:16.479385,5.0,TravelwithEsty,0,0,https://www.google.com/maps/contrib/116502219971788286029/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCNC1qS01REAE,"This restaurant has been a long time favourite of our family, and I am glad that their standard had not dropped. After a long break during which they shifted, we tried their big prawn hor fun (first time for us, we’ve always ordered their …",2 months ago,2023-03-21 11:43:16.480290,5.0,c f kwok,0,0,https://www.google.com/maps/contrib/116004343851046228838/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCdzhfQmZBEAE,New place (a few shop down from older place) looks and feel better than the old one. Still same great food. The claypot yong tau foo is one of their signature dish. Fried chicken as well.,2 months ago,2023-03-21 11:43:23.140651,5.0,Handi Tjandra,0,0,https://www.google.com/maps/contrib/101490752192738561464/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCdmRPZk5REAE,"Delicious, savory and umami flavors don the tze char dishes here at Kok Send restaurant. Do come early to avoid the crazy queue, and make sure all your guests arrive on time. Food came pretty quickly and service was great.",2 months ago,2023-03-21 11:43:23.141715,5.0,Shaun Chen,0,0,https://www.google.com/maps/contrib/100614872550276211441/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCamUyMURnEAE,,2 months ago,2023-03-21 11:43:23.142645,5.0,Kelvin Cheong,0,0,https://www.google.com/maps/contrib/107503244371452447886/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCMWJmaDN3RRAB,Service staff were not friendly. Food not up to expectations for a restaurant that has a Michelin 1 star.,2 months ago,2023-03-21 11:43:23.143515,2.0,Molly Lim,0,0,https://www.google.com/maps/contrib/100646703650406690921/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCMWRldmNREAE,,2 months ago,2023-03-21 11:43:23.144413,4.0,Angela Peck,0,0,https://www.google.com/maps/contrib/114419781713745046707/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCbGJPQWpBRRAB,"Good meal, but couldn't understand why there's a long queue for it. None of the dishes were spectularly better than your usual zichar dishes. But maybe because a lot of their signature items were not available that day (like the golden …",2 months ago,2023-03-21 11:43:23.145299,4.0,Lin Min Htoo,0,0,https://www.google.com/maps/contrib/107172967472472865294/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCc2ZxWTBRRRAB,"Be prepared to wait out if u are visiting during peak hours. Patience is key. But once seated , food is served reasonably fast. The Hor Fun is a must order. If u go by what's on the wall, those are highly recommended. Great food for the price u pay. Best time to go is weekdays after 8 pm.",2 months ago,2023-03-21 11:43:23.146196,5.0,Cary Chan,0,0,https://www.google.com/maps/contrib/101740879827561969331/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCNGYzbmZREAE,Abeit noisy due to rowdt children at next table & low ceiling shop house structure. …,2 months ago,2023-03-21 11:43:23.147079,5.0,Santha Koh,0,0,https://www.google.com/maps/contrib/104343970741449379556/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCZ2NuaGx3RRAB,,2 months ago,2023-03-21 11:43:23.147873,4.0,Melissa Ho,0,0,https://www.google.com/maps/contrib/108620404047882264253/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCanJMQl9nRRAB,Disappointed with the meal tonight.  Got the big prawn hor fun... But the size and portion of the prawn is sad. Ask …,2 months ago,2023-03-21 11:43:23.148724,1.0,Chee Sheng Ng,0,0,https://www.google.com/maps/contrib/108587003307601102059/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCOXNha2lnRRAB,1 of da famous Michelin Bib Gourmand zi char restaurant in SG. Reopened with more atas space.. High class jo n food still yum yum 😋😋😋 …,2 months ago,2023-03-21 11:43:29.845696,5.0,Wang Jun Seng,0,0,https://www.google.com/maps/contrib/101339794398503306152/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCdHZ2M0pBEAE,,2 months ago,2023-03-21 11:43:29.846789,4.0,ferry subianto,0,0,https://www.google.com/maps/contrib/112007407123393240236/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtLXZXUzJnRRAB,"Not worth the trip, nor the wait. Too much of a hype. I had the hor fun, prawn paste chicken, sweet & sour pork, yangzhou fried rice, yong tau foo (for a family of 4). …",2 months ago,2023-03-21 11:43:29.847663,2.0,pearlcsin,0,0,https://www.google.com/maps/contrib/107721225508748643402/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNvM3B5MVlREAE,Unfortunately the quality of the food here has really taken a nose dive after they moved to their new premises. Their signature big prawn hor fun is devoid of the once aromatic wok hei whilst the sauce lacks the usual depth of flavour. The other dishes are uninspired and no different from standard zi char stores but at a 30% premium.,2 months ago,2023-03-21 11:43:29.848527,2.0,YB,0,0,https://www.google.com/maps/contrib/113853743290263627487/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCNXNEYXpRRRAB,Visited Kok Sen at their new location which is renovated nicely with aircon now. The food are delicious and definitely worth the time to drop by and try. Afterall they are one of the michelin bib gourmand restaurant. Strongly recommend their big prawn hor fun.,2 months ago,2023-03-21 11:43:29.849421,5.0,Jianhui,0,0,https://www.google.com/maps/contrib/102235383330724332308/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCdElyWFRnEAE,4+ stars. Famous Michelin bib gourmand restaurant.  Food quality: …,3 months ago,2023-03-21 11:43:29.850346,4.0,Kelvin Wee,0,0,https://www.google.com/maps/contrib/113661305218108812804/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCMUpQOG5nRRAB,Food is not so value for money,3 months ago,2023-03-21 11:43:29.851219,2.0,Richard,0,0,https://www.google.com/maps/contrib/105971350283339314614/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCeEpPMk5REAE,,3 months ago,2023-03-21 11:43:29.852094,5.0,Chin Chong Teo,0,0,https://www.google.com/maps/contrib/104136464535832215490/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCLUxma2VBEAE,,3 months ago,2023-03-21 11:43:29.852929,5.0,keng khian koh,0,0,https://www.google.com/maps/contrib/117896577464342136686/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtdDdUT2RREAE,"Food just as delicious. However, still prefer their original site. The new place is nice and well renovated. But being inside amplifies the noise level",3 months ago,2023-03-21 11:43:29.853750,5.0,Doreen Tan,0,0,https://www.google.com/maps/contrib/101776919898078613946/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtMl9UZTVRRRAB,"Always no crispy skin chicken, had to wait for table even though we booked. Food is great, I’ll be back",3 months ago,2023-03-21 11:43:36.578651,4.0,Darren Tham,0,0,https://www.google.com/maps/contrib/107860697460377797846/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtbzlxSGRBEAE,"I made reservation thru phone and a male staff answered my call. I called again after 3mins coz I wanted to change the time, the female staff said there is no reservation under my name, I was very surprised n she said  maybe the earlier guy …",3 months ago,2023-03-21 11:43:36.579531,4.0,Dorin Poh,0,0,https://www.google.com/maps/contrib/117582299190526241300/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtNWZIWk5BEAE,The standard has dropped a lot. I feel the chef has changed. Oh well.,3 months ago,2023-03-21 11:43:36.580360,1.0,André Che,0,0,https://www.google.com/maps/contrib/109752092494825282521/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQteVlyZVdBEAE,"Have been patronising this shop for years and it has excellent food! Will recommend the big prawn yi mee, beef fried rice, and shrimp paste fried chicken!",3 months ago,2023-03-21 11:43:36.581199,5.0,lego app89,0,0,https://www.google.com/maps/contrib/100071711807044923699/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQteVlMczBRRRAB,"Queue a bit during Sunday lunch. Delicious food worth the wait. Super efficient ordering system, food arrived promptly. Every dish was on point, love the old canto style wok hei.",3 months ago,2023-03-21 11:43:36.582053,5.0,Poh Soh Lee,0,0,https://www.google.com/maps/contrib/107301070285258783270/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQta1p6Zkx3EAE,"Kok Sen was my top must visit restaurant whenever I travel to Singapore. I visited the new premises for dinner the first time post covid. I was disappointed in the quality of the food. They still have the same menu, the place was completely …",3 months ago,2023-03-21 11:43:36.583045,2.0,Lum Kit Loh,0,0,https://www.google.com/maps/contrib/115562022253147788132/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtZ1pHeTl3RRAB,,3 months ago,2023-03-21 11:43:36.583975,5.0,Vincent Er,0,0,https://www.google.com/maps/contrib/108141523505079667772/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtZ2FpMDdBRRAB,Craving for the prawn hor fun and it did not disappoint. My friend found it a little too spicy but I am loving it. We both enjoyed the Yong Tau Foo and can't resist sharing a bowl of piping hot white rice to go with it. …,3 months ago,2023-03-21 11:43:36.584882,5.0,Koby O,0,0,https://www.google.com/maps/contrib/104098364256980836574/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURDdzlXSkhnEAE,The seafood hor fun is a must try. Period.,3 months ago,2023-03-21 11:43:36.585774,4.0,Ryan Yu,0,0,https://www.google.com/maps/contrib/114690494123802830548/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtdHBpX1dBEAE,I been calling to book but the phone line is always either busy or get cut off by the receiver on the other side.,3 months ago,2023-03-21 11:43:36.586652,1.0,Maximise,0,0,https://www.google.com/maps/contrib/104515881866273770873/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtbXBXcWxBRRAB,"Might have been biased seeing all the raving reviews, food was decent but not great. Service is poor.",3 months ago,2023-03-21 11:43:43.496175,2.0,Nicky Ng,0,0,https://www.google.com/maps/contrib/108867886079048605233/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtNnAzYURnEAE,,3 months ago,2023-03-21 11:43:43.497227,5.0,Weng Leong Cheah,0,0,https://www.google.com/maps/contrib/116987172125154215135/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtaXN6UFhREAE,,3 months ago,2023-03-21 11:43:43.498214,4.0,Rick Chee Sun Khuen,0,0,https://www.google.com/maps/contrib/116567903460214062901/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQta3Nyc01BEAE,Great food,3 months ago,2023-03-21 11:43:43.499153,4.0,Dinesh Singh,0,0,https://www.google.com/maps/contrib/110567325740359974493/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtdk9HQWN3EAE,,3 months ago,2023-03-21 11:43:43.499984,5.0,Lance Teo,0,0,https://www.google.com/maps/contrib/113578072090796262824/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtOEk3d3ZRRRAB,The food was delicious and tasty but the service can be improved.  We waited patiently for the shop to open to have my dinner but we was make to …,4 months ago,2023-03-21 11:43:43.500787,1.0,beng leong ang,0,0,https://www.google.com/maps/contrib/114325916152965194242/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtb05xMnZBRRAB,,4 months ago,2023-03-21 11:43:43.501661,5.0,TC Tan,0,0,https://www.google.com/maps/contrib/100002130061263318886/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtcDZXUXBBRRAB,"Got the big prawn hor fun and was really good! Prawns were nice and juicy, food had really good wok hei. Do note that they just moved to a new place and seems like logistics has not been ironed out, theyre overwhelmed with orders and severely understaffed which led to really long waiting times.",4 months ago,2023-03-21 11:43:43.502533,5.0,Ying Zhang,0,0,https://www.google.com/maps/contrib/106941539562023503008/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtaDQyWV9RRRAB,"We had an amazing meal at their recently renovated restaurant. Do note that it’s no longer at the same shop unit, they’ve moved a couple of shops down. Loved every dish we ordered including the Yang zhou fried rice, ngor hiang, sambal prawns, fresh green veggies, dry beef hor fun, and shrimp paste chicken.",4 months ago,2023-03-21 11:43:43.503369,5.0,Sandee Goh,0,0,https://www.google.com/maps/contrib/112118915863724157585/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMteTZTSUp3EAE,,4 months ago,2023-03-21 11:43:43.504192,5.0,Tosapon Amornpitpratya,0,0,https://www.google.com/maps/contrib/116567032263061793057/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtOF9fV05REAE,Queue forms 30 mins before opening and all tables taken by 12pm opening.  May be hard to find a seat but the food is quite tasty. Full of flavour and lots of ingredients.  Prawn Hor Fun and Yong Tau Fu are quite nice.  The prawn paste chicken tastes good but I thought the texture is too tough.,4 months ago,2023-03-21 11:43:50.379479,5.0,derek neo,0,0,https://www.google.com/maps/contrib/113015523826545524096/reviews?hl=en-US
