id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNCaU5mQnV3RRAB,Decent food and drinks. Quiet and not crowded on weekdays,3 months ago,2023-03-21 11:06:56.859378,4.0,Edmund Wee,0,0,https://www.google.com/maps/contrib/100491335038078749474/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtNjhtQWd3RRAB,Been here several times and the food is ok. But today’s experience has been rather upsetting. The whole place has less than 5 tables occupied and we are shown to communal tables right next to entrance despite 5 small tables available. We …,3 months ago,2023-03-21 11:07:03.325719,1.0,Jes N,0,0,https://www.google.com/maps/contrib/112982244382086107839/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtbmRPdzhBRRAB,"I didn't eat here, but the coffee I had was very good and their service is excellent and welcoming.",3 months ago,2023-03-21 11:07:03.326696,5.0,David Jowanka,0,0,https://www.google.com/maps/contrib/106304247430064361800/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQteVo3NmNREAE,"Worth the journey whether you're cycling, walking, or just using the bus. The building is a huge warehouse with vaunted ceilings and remains open and spacious inside. The bicycle theme runs deep in the design but it's not to the point being …",3 months ago,2023-03-21 11:07:03.327613,5.0,Howard P,0,0,https://www.google.com/maps/contrib/101686983027699845057/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQteWF5YnZnRRAB,"The decor is 10/10 cool, food is tasty",3 months ago,2023-03-21 11:07:03.328553,5.0,Bee Hunter,0,0,https://www.google.com/maps/contrib/109391947281921072053/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtcnY2LXZRRRAB,"Nice and quiet atmosphere, Good to have lunch there.",3 months ago,2023-03-21 11:07:03.329441,5.0,Takumi anthony Ong Boon Hean,0,0,https://www.google.com/maps/contrib/116605633332672457545/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtb3BHNzFRRRAB,,3 months ago,2023-03-21 11:07:03.330303,5.0,Toni Teh,0,0,https://www.google.com/maps/contrib/113558275886740193231/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtaU9EeUdBEAE,Nice place and good food Plus friendly service we come back,4 months ago,2023-03-21 11:07:03.331161,5.0,Juergen Kantenwein,0,0,https://www.google.com/maps/contrib/102600190221464975773/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtal9mWXZ3RRAB,,4 months ago,2023-03-21 11:07:03.331998,5.0,Francesco Benazzi,0,0,https://www.google.com/maps/contrib/115813054921206146620/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNnamZtdzdBRRAB,Standards at this place have dropped quite a bit. The coffee isn’t up to scratch anymore either. …,4 months ago,2023-03-21 11:07:03.332834,2.0,Kenny Choo,0,0,https://www.google.com/maps/contrib/106477798383298536301/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtNGY2QkpnEAE,,4 months ago,2023-03-21 11:07:03.333673,5.0,SZ Wong,0,0,https://www.google.com/maps/contrib/113726781185491581076/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlbi1hVVhBEAE,"Went past 3pm and had to select mains from dinner menu. Fish & Chips was ok (chips were unusually soggy), chicken waffles underwhelming, crab pasta disappointing. Coffee was great though. …",4 months ago,2023-03-21 11:07:09.985935,3.0,Ma La,0,0,https://www.google.com/maps/contrib/115681961212121183261/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURlejlxTXZnRRAB,"Good ambience for catching with friends. Food wise we had ordered starter, main and desert. Cauliflower in beer batter is crispy and tasty. …",4 months ago,2023-03-21 11:07:09.986851,5.0,Boon Leong,0,0,https://www.google.com/maps/contrib/118439101019407877742/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURlejVTOXZRRRAB,,4 months ago,2023-03-21 11:07:09.987735,5.0,JL Ye,0,0,https://www.google.com/maps/contrib/104843108598559931438/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURlcFlDMHNRRRAB,"Very nice ambience. Saturday lunch time and it was not very crowded. The ""brekkie for 2"" was ok. The ""roasted chicken and waffles"" were good. The chicken was very tender and succulent and the waffles, while a little soggy, were quite good. …",5 months ago,2023-03-21 11:07:09.988522,5.0,Gavin Tay,0,0,https://www.google.com/maps/contrib/107443133990609850179/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURlMnRHemx3RRAB,,5 months ago,2023-03-21 11:07:09.989357,4.0,fathi junaidi,0,0,https://www.google.com/maps/contrib/101264353140717759319/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlMm9yWkVBEAE,We had an impromptu dinner at wheeler yard as we were shopping for lighting. As expected the exterior and interior were pretty cool for someone whos a biker and loves vintage stuff this place hits the spot. …,5 months ago,2023-03-21 11:07:09.990178,5.0,Jerome Soh,0,0,https://www.google.com/maps/contrib/105386229002616927480/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlaFBlckhBEAE,Foods ok but it's a terrible bike shop. Not sure how it even qualified,5 months ago,2023-03-21 11:07:09.990975,2.0,steven Wiggins (Neurocite),0,0,https://www.google.com/maps/contrib/104256632698080966873/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlaEtuUERBEAE,,5 months ago,2023-03-21 11:07:09.991741,5.0,Mag Mag,0,0,https://www.google.com/maps/contrib/109640779478214582516/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNleDkyNldREAE,"Best place hispter vibes ever, my wife loves it here and the ambience is good as well! love the fish and chips",5 months ago,2023-03-21 11:07:09.992524,5.0,Candy Ong,0,0,https://www.google.com/maps/contrib/108522330551974079439/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlNC1qc1RREAE,"Nice place for Casual dinner 😁  1. Chilli Crab pasta, must try 😋 👍🏻 …",5 months ago,2023-03-21 11:07:09.993363,5.0,Genevie Alexis,0,0,https://www.google.com/maps/contrib/117669921788124106998/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlZzlIemNnEAE,Missed the bistro opening hours but the place looks and feels v good to both have a meal and drinks!! Will come back ..,5 months ago,2023-03-21 11:07:16.615289,4.0,YC Boey,0,0,https://www.google.com/maps/contrib/115074167615696150293/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlanJySWhBRRAB,"The food is good, but it is a very odd menu. Not really Singaporean. Not really American. Not really anything in particular. I guess you might call it a fusion menu, but it struggles to really find an identity. Service tends to be a little …",6 months ago,2023-03-21 11:07:16.616235,3.0,Brad Rogers,0,0,https://www.google.com/maps/contrib/110426350605866478662/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlX3ZfVHJ3RRAB,No crowds for a weekday post-lunch coffee fix.,6 months ago,2023-03-21 11:07:16.617127,4.0,Jeremy Chen,0,0,https://www.google.com/maps/contrib/113379202302146469951/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNldnBMeXZnRRAB,Cosy and comfortable setting,6 months ago,2023-03-21 11:07:16.617961,4.0,Kel,0,0,https://www.google.com/maps/contrib/111499066144695511302/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNldnB5Rm9BRRAB,,6 months ago,2023-03-21 11:07:16.618753,5.0,Rachel Lee,0,0,https://www.google.com/maps/contrib/105887237296987268254/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlcnAyNzlBRRAB,Great ambience and food but too far away from bus stops. You have to walk in via kim Keat. …,6 months ago,2023-03-21 11:07:16.619622,4.0,Ken Chen,0,0,https://www.google.com/maps/contrib/107205060065312535425/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlc3JUV3FRRRAB,,6 months ago,2023-03-21 11:07:16.620511,4.0,S Ambers,0,0,https://www.google.com/maps/contrib/101101530655847890650/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlX0pYUHp3RRAB,"Retro feel workshop-like entrance with lots of space to secure your bikes. The Wheeler's Yard bike themed restaurant itself is clean, spacious and air-conditioned. Very friendly staff with good service and food. Great for small to large group gatherings. Good service, good food and nice ambience comes with a price.",6 months ago,2023-03-21 11:07:16.621383,5.0,Andrew Lee,0,0,https://www.google.com/maps/contrib/115794746275116836863/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1dTR2S2xRRRAB,Great ambience……. But terrible food. They are really just selling the vibes.,6 months ago,2023-03-21 11:07:16.622243,1.0,Vanessa Ong,0,0,https://www.google.com/maps/contrib/115409429113211928190/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1dm9YclpREAE,"A little pricey, but given the ambience it is pretty worth it. Very spacious and quiet. The cauliflower is surprisingly good.",6 months ago,2023-03-21 11:07:16.623224,5.0,Alvin Chen,0,0,https://www.google.com/maps/contrib/110928101644637822025/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1NHBuWUVREAE,,7 months ago,2023-03-21 11:07:23.206897,5.0,E G,0,0,https://www.google.com/maps/contrib/107566113820490534712/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUN1dS03OXRBRRAB,Good and quiet environment on a Sunday late morning/early afternoon  Friendly staff and food portion was good,7 months ago,2023-03-21 11:07:23.207871,4.0,Matthew Wong,0,0,https://www.google.com/maps/contrib/102267263543749254753/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUN1bTlfdGt3RRAB,,7 months ago,2023-03-21 11:07:23.208748,5.0,Stanley Phua,0,0,https://www.google.com/maps/contrib/115183757767577283733/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUN1N0pmbnFBRRAB,Not sure what is the fave here… the food is below average and the staff are hustling… would not come again,7 months ago,2023-03-21 11:07:23.209577,1.0,S R,0,0,https://www.google.com/maps/contrib/106625359548083574140/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUN1OF9lSGxnRRAB,The Parmesan Crusted Salmon is flavorful with strong Pumpkin and goji taste. The matcha Latte is a little bit sweet and the tropical dream is refreshing and could add flavor to the ice water provided. I find that the wall and the flooring can be improve.,7 months ago,2023-03-21 11:07:23.210425,5.0,Christopher Seow,0,0,https://www.google.com/maps/contrib/109499295766146670121/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURTMWZHT1d3EAE,,7 months ago,2023-03-21 11:07:23.211207,2.0,hartt,0,0,https://www.google.com/maps/contrib/108675719458465528844/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUN1b1lUbVZnEAE,Nice comfy space. Good for events. Can get crowded on weekends,7 months ago,2023-03-21 11:07:23.212025,4.0,Yitch (Yitch),0,0,https://www.google.com/maps/contrib/112419834910578479705/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUN1M09DWlJnEAE,,7 months ago,2023-03-21 11:07:23.212845,5.0,yohanes kusika,0,0,https://www.google.com/maps/contrib/108480821058307798545/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUN1NklIbVZnEAE,"The portion size was surprisingly large and the ambience was good. Only gripe is that there was no private seating for groups < 4 people, we had to sit at the communal table, which was alright!",8 months ago,2023-03-21 11:07:23.213652,4.0,Shareen,0,0,https://www.google.com/maps/contrib/107506815081452783130/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURPejdERmxnRRAB,"Worst breakfast and overpriced. Would’ve put 0 stars if I could. Ordered the brekkie for 2. Bacon was so greasy and so leathery, I could’ve used it as a bicycle saddle.",8 months ago,2023-03-21 11:07:23.214470,1.0,J,0,0,https://www.google.com/maps/contrib/107542890273063195677/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURPMTRPaHB3RRAB,"Quiet, clean ambience. Good service and menu. Love it as it was celebrating my Birthday",8 months ago,2023-03-21 11:07:29.954126,5.0,Johanna Abigail,0,0,https://www.google.com/maps/contrib/103232641191529996769/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURPLS1XNUlnEAE,Very cozy place for lunch. Not too crowded today. Food taste great and dessert is really yummy!,8 months ago,2023-03-21 11:07:29.955115,5.0,John Chan,0,0,https://www.google.com/maps/contrib/102205353050375159239/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURPNWM3aTJBRRAB,"Sunday, 19/07/2022: Brunch @wheelersyard. Food was OK but not great, coffee was OK, prices were high. No need for repeat visit. Place is of course very IG worthy.",8 months ago,2023-03-21 11:07:29.956053,3.0,Pamela Phang,0,0,https://www.google.com/maps/contrib/104918019447533775664/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURPMnQ3TU93EAE,An iconic place for cyclists to hang out with great food.,8 months ago,2023-03-21 11:07:29.957038,5.0,Desmond Koh,0,0,https://www.google.com/maps/contrib/117297111931730200169/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURPMnBUWTRnRRAB,,8 months ago,2023-03-21 11:07:29.957810,5.0,Andrew Chow,0,0,https://www.google.com/maps/contrib/106078743873520695108/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURPaXNEU3pBRRAB,Lovely place inside the cafe. Variety of food and drinks to choose from. Better have a reservation at the peak hour.,8 months ago,2023-03-21 11:07:29.958629,4.0,Perrine,0,0,https://www.google.com/maps/contrib/104407980035697344482/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURPeU0zMDJ3RRAB,,8 months ago,2023-03-21 11:07:29.959442,4.0,Terrie Fong,0,0,https://www.google.com/maps/contrib/105939376809244564749/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNPa2NEcVNBEAE,[Reviewed by IG Blogger: ef.foodie.sg] 60°C Sous Side Chicken Breast (SGD 18.9) Chili Crab Pasta (SGD 18.9) …,9 months ago,2023-03-21 11:07:29.960279,4.0,Emily F,0,0,https://www.google.com/maps/contrib/116428598970324771216/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNPb2FUR2VBEAE,Location is not the most accessible unless you stay around Whampoa/Balestier. There is a time limit for dining in (60 minutes for 3 pax & below) which is odd considering the cafe still had plenty empty seats when I visited on a weekend at …,9 months ago,2023-03-21 11:07:29.961144,3.0,Cai Sheng Tong,0,0,https://www.google.com/maps/contrib/113095408263688687377/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNPN3Vya0VREAE,"A bike-themed cafe in a bike warehouse with chill ambience and delicious food. The buttermilk waffles were super delicious, especially when combined with the fruits and ice creams. They were thin, soft yet crispy! The chicken bites were also not bad. I love how crispy and tender they were. Would definitely return!",9 months ago,2023-03-21 11:07:29.961994,5.0,Jas,0,0,https://www.google.com/maps/contrib/113337122584904295969/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNPcnNTX0FnEAE,,9 months ago,2023-03-21 11:07:36.606812,4.0,Lewis Ho,0,0,https://www.google.com/maps/contrib/104378621771368417766/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNPd3FyMTdnRRAB,A bit disappointed with the food except for the dessert. We went for the roasted chicken and bbq pork ribs and i felt collin’s is better. The place looks very nice tho :),9 months ago,2023-03-21 11:07:36.607634,3.0,Nathan,0,0,https://www.google.com/maps/contrib/107306117911940450237/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNPbkpqSGZBEAE,the fish and chip is good: fish is fresh and chip is unique 😁. I had the salmon which was superb. …,9 months ago,2023-03-21 11:07:36.608442,4.0,Vincent Lee,0,0,https://www.google.com/maps/contrib/117962020892911457034/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQyNDltVDFBRRAB,Always loved the ambience & food here @ Wheeler's Yard... Beautiful vintage bicycles & awesome service always make my day when i come here!,9 months ago,2023-03-21 11:07:36.609231,5.0,Dawn Smith,0,0,https://www.google.com/maps/contrib/115878477538028948478/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQybE55bmFBEAE,"Food was cold, bacon was cold and tough as if a jerky. Poached eggs came in a tray bathed in water that was used to poach it, yuck… Coffee was bland and not robust. Sorry but can’t recommend.",10 months ago,2023-03-21 11:07:36.610014,2.0,SR W,0,0,https://www.google.com/maps/contrib/114052633521555900373/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMyNGRmM1N3EAE,"it was okay. Ambience wasn’t bad and place was insta worthy. Food wasn’t the best but still ok, but service was… meh. Staff were so anxious for us to leave and to clear our table, but the cafe wasn’t crowded and we were only there for an …",10 months ago,2023-03-21 11:07:36.610812,3.0,Xuan Huang,0,0,https://www.google.com/maps/contrib/110192242619011297711/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQyb0k3Sm5BRRAB,Coffee is good. Food not so much.,10 months ago,2023-03-21 11:07:36.611606,3.0,Brandon Foo Tee Han,0,0,https://www.google.com/maps/contrib/110883321001699372618/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMybjg3SFB3EAE,"Interesting place which I would not know unless my  cyclists friends invited me. The location is in quite place inside baluster and look like a warehouse from outside.. but .. stepping inside, the restaurant is pretty cozy with simple choice of western food .",10 months ago,2023-03-21 11:07:36.612430,4.0,Kris Trimoeljo,0,0,https://www.google.com/maps/contrib/100543805713956264235/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMyMTl1Rlp3EAE,,10 months ago,2023-03-21 11:07:36.613233,5.0,Ivan Nosov,0,0,https://www.google.com/maps/contrib/103317628228190209957/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMya1lhSThRRRAB,,10 months ago,2023-03-21 11:07:36.613970,1.0,Aloysius Lee,0,0,https://www.google.com/maps/contrib/111211929773926868511/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMya2ZyVDlnRRAB,,10 months ago,2023-03-21 11:07:43.180169,1.0,Imelda Lim,0,0,https://www.google.com/maps/contrib/115732524388508109022/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMydnFHOV93RRAB,First time visiting. Dropped by at about 7+pm and the place was very quiet. Service staff were very polite and helpful and informed us of last order/closing of register (about 8+pm) very nicely! …,10 months ago,2023-03-21 11:07:43.180988,5.0,Mingxuan,0,0,https://www.google.com/maps/contrib/112682039298461377256/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMyOHMzYnhnRRAB,,11 months ago,2023-03-21 11:07:43.181847,4.0,Jia Shing Chin,0,0,https://www.google.com/maps/contrib/109852576924957058919/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMyek5PamF3EAE,Best spot for bikers,11 months ago,2023-03-21 11:07:43.182793,5.0,Revanth Kanmani,0,0,https://www.google.com/maps/contrib/116773024979981203692/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMyc1BPYk1nEAE,"I ordered the iced expresso and the nacho fries. The fries portion is big, loved the nacho sauce but I didn't really enjoy the meat. It is an acceptable taste and combination, just do not have the kick that I will order again. Maybe, I …",11 months ago,2023-03-21 11:07:43.183639,4.0,Li Yen -,0,0,https://www.google.com/maps/contrib/107209361835014317044/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMyc09QVnlBRRAB,Interesting decor and good service. The chilli crab pasta is recommended. Portions are decent and price is reasonable.,11 months ago,2023-03-21 11:07:43.184552,4.0,Lionel Tan,0,0,https://www.google.com/maps/contrib/105174264645946437106/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURXNy1tdnp3RRAB,Great food though portions a little small for the price.,11 months ago,2023-03-21 11:07:43.185408,4.0,Hui Ying Tan,0,0,https://www.google.com/maps/contrib/100717911931142087043/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXM3J2WVBnEAE,A very nice hidden gem in Balestier area to have a relaxing lunch. Service is efficient and Covid measures are in place. …,11 months ago,2023-03-21 11:07:43.186277,4.0,Samantha Han,0,0,https://www.google.com/maps/contrib/100543882973615460981/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXbnFfa0lBEAE,"I wasn’t so sure whether I entered the right  entrance initially, since the exterior seemed like a warehouse. But once we entered, I love the rustic feel of the cafe and the laid back vibe. Went on a weekend evening and it was not crowded, and food was really good. I would definitely come here again.",11 months ago,2023-03-21 11:07:43.187153,5.0,T Q,0,0,https://www.google.com/maps/contrib/115554404865443799383/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXeHFmbkFnEAE,Great food at great prices!,11 months ago,2023-03-21 11:07:43.187999,5.0,Roland Chua,0,0,https://www.google.com/maps/contrib/107361748763432653187/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXLXAzY1V3EAE,"I wanted to visit the place as I love cycling and the idea and design seemed so cool. However I was deeply disappointed with service, service staff was very rude. I have read previous reviews and it seems my family was not the only ones who had bad experience with the staff.",11 months ago,2023-03-21 11:07:49.815095,1.0,Tatiana Antonova,0,0,https://www.google.com/maps/contrib/107037754990766010592/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXMG8tX09BEAE,Chili crab pasta was good. The sauce and portion was just right. Ambience at night feels comfortable,a year ago,2023-03-21 11:07:49.816018,4.0,Wenny O,0,0,https://www.google.com/maps/contrib/110721127612952549893/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXcHBXLXVBRRAB,nice coffee place ...,a year ago,2023-03-21 11:07:49.816912,5.0,Robert Riady,0,0,https://www.google.com/maps/contrib/103989679041804206384/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXcUxQMmZBEAE,"Food is decent, coffee was disappointing. The beans they used were overly roasted, all I could taste from my latte & flat white was char.",a year ago,2023-03-21 11:07:49.817757,4.0,Gabriel Quek (GabrielQ),0,0,https://www.google.com/maps/contrib/111029600621744254559/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXclpHSW5BRRAB,Excellent cafe with a cycling theme. Great service.,a year ago,2023-03-21 11:07:49.818545,5.0,Graham Staddon,0,0,https://www.google.com/maps/contrib/116713750248626488948/reviews?hl=en-US
