id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUNoLWZIN1BBEAE,,a month ago,2023-03-20 23:09:03.327676,5.0,Don Raj,0,0,https://www.google.com/maps/contrib/112561287553864466661/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNodWMzOGh3RRAB,Had lunch so only have their promotional dessert and craft soda. V nice,a month ago,2023-03-20 23:09:03.328569,5.0,parry lee,0,0,https://www.google.com/maps/contrib/106187505655547423803/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNodWJLOUZREAE,,a month ago,2023-03-20 23:09:03.329452,5.0,Nosle,0,0,https://www.google.com/maps/contrib/112925002465593931421/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNoMmRPaFhREAE,,a month ago,2023-03-20 23:09:03.330329,5.0,angelina anthony,0,0,https://www.google.com/maps/contrib/118417498532149341999/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNoMmNiNlpREAE,,a month ago,2023-03-20 23:09:03.331244,5.0,Jimmy Foo,0,0,https://www.google.com/maps/contrib/110065794516710366909/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoZ1pLSndnRRAB,"Headed here as not many other nearby places were open over CNY. We had the Fairfax and the bacon burger and truffle hash browns - the eggs were all smooth, buttery, and slippery, sounds unappetising but they were good. Other than that, …",a month ago,2023-03-20 23:09:03.332064,2.0,coffee therapy,0,0,https://www.google.com/maps/contrib/106685509086829397081/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoX3ZfUzlBRRAB,DONT BUY ANYT OTHER THAN THE BURGERS,a month ago,2023-03-20 23:09:03.332946,3.0,Yong Yan Lee,0,0,https://www.google.com/maps/contrib/112826630204308878127/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoN3BTQXpnRRAB,Good food and service had the cheesburger and it was good,a month ago,2023-03-20 23:09:09.853474,5.0,Tng Darrel,0,0,https://www.google.com/maps/contrib/113857923463442114698/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNocnQ2a3B3RRAB,"The foods bland but decently photogenic, they scrimp on everything and the price is expensive and not at all value for money. The cost is extremely inflated by the location. Its worse than McDonald's so take that for what you will.",a month ago,2023-03-20 23:09:09.854482,1.0,Nonsouris,0,0,https://www.google.com/maps/contrib/104235239188053516964/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNodHBIWnVBRRAB,"Awesome burgers and atmosphere. Foods and atmosphere are great, price is fine, only thing I complain is the service time was so long. I waited around 20-30 mins when the place felt not too crowded.",a month ago,2023-03-20 23:09:09.855402,4.0,Rainer Pramudi,0,0,https://www.google.com/maps/contrib/112439652898077733062/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNPbVlfTjJRRRAB,"Eggslut was one of the hottest new franchise chain restaurant in Singapore, when it was opened last year. When it first opened, there were ridiculously rows of long queue. Now, the hype is over, you can pretty much can get a seat quite …",a month ago,2023-03-20 23:09:09.856302,2.0,Maurice 龍的传人 Yee,0,0,https://www.google.com/maps/contrib/107853250991726113650/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNobHQ2ODdBRRAB,,a month ago,2023-03-20 23:09:09.857143,3.0,philip allen,0,0,https://www.google.com/maps/contrib/108682357254636268128/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNobG9hWWlnRRAB,Nice fluffy eggs 🥚! Fairfax for the win! …,a month ago,2023-03-20 23:09:09.857984,5.0,Rxsroc Chan,0,0,https://www.google.com/maps/contrib/100492442599093823503/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoeG9UdHp3RRAB,We were there on a saturday afternoon for lunch. Service was fast. Omlette burger was yummy but it gets a little too much by the last few bits. …,a month ago,2023-03-20 23:09:09.858903,3.0,MS Lee,0,0,https://www.google.com/maps/contrib/114092176654777463830/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNoLXI2OVVBEAE,"To sum it all up, it's an overpriced fairly delicious omelette burger lol.",a month ago,2023-03-20 23:09:09.859812,4.0,Melvin Jee,0,0,https://www.google.com/maps/contrib/110204106470894976302/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoNnYtSXhnRRAB,"The store is clean, the food is okay",a month ago,2023-03-20 23:09:09.860712,5.0,Huyen Nguyen,0,0,https://www.google.com/maps/contrib/105755880096661014554/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoOHZqUWd3RRAB,"Good taste, first time to eat Eggslut with friend. Good place to stay together.",a month ago,2023-03-20 23:09:09.861598,5.0,Alex,0,0,https://www.google.com/maps/contrib/100176942942678321595/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoMHMtNXlRRRAB,"Visited today at lunch time - there was no crowd and service was prompt. The restaurant was clean and had good seats for people watching. Ordered the bacon and egg sandwich and enjoyed it, just wished there’s lesser ketchup - I find the …",a month ago,2023-03-20 23:09:16.485987,2.0,Jenny,0,0,https://www.google.com/maps/contrib/118088742858772439435/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoZ3EzbXlBRRAB,"I was given a voucher to claim my free orange juice in mid January 23. Today, I tried with the promocode given and it didn’t work. Asked the counter at Suntec City, the manager told me it’s expired. However, on the voucher given , there was …",a month ago,2023-03-20 23:09:16.487024,1.0,Lisa Dass,0,0,https://www.google.com/maps/contrib/104379443431381638316/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtMGNYUVR3EAE,,a month ago,2023-03-20 23:09:16.487931,5.0,Alex Kirn,0,0,https://www.google.com/maps/contrib/103406057593852657041/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNobk16cjd3RRAB,,a month ago,2023-03-20 23:09:16.488855,5.0,Rui Shan Teo,0,0,https://www.google.com/maps/contrib/103752522030897356239/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNobFB2cDdRRRAB,Very average food that I can make myself.,a month ago,2023-03-20 23:09:16.489839,2.0,Valerie Lee,0,0,https://www.google.com/maps/contrib/111859737358251990765/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoLUplN3pnRRAB,,a month ago,2023-03-20 23:09:16.490802,4.0,Adrian Teo,0,0,https://www.google.com/maps/contrib/105462335627379342665/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNoNk8tUHNRRRAB,Buns were barely warm and sausage buger was too salty including the hashbrown. Totally not worth the trip. Mcdonalds tasted better,a month ago,2023-03-20 23:09:16.491757,1.0,J Jake,0,0,https://www.google.com/maps/contrib/100010170350900303082/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNocVB2TVpREAE,"Attracted by its name and recalled this is a popular outlet in Japan.  Ordered a Fairfax which comes in a toasted bun with creamy scramble eggs, caramelized onion with cheese.  It’s an amazing experience for egg lover despite the price is on a steep side.",a month ago,2023-03-20 23:09:16.492696,5.0,Sunny Yeung,0,0,https://www.google.com/maps/contrib/107950914401820184984/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNocUpIZ0RBEAE,"Decent albeit overpriced sandwiches. Tried their Bacon, egg and cheese sandwich and sausage, egg and cheese sandwich. The sandwich is pretty big in size and taste pretty good. But for $12 per sandwich, it's kinda hard to swallow. …",a month ago,2023-03-20 23:09:16.493596,4.0,Michael santoso,0,0,https://www.google.com/maps/contrib/105782944594388098774/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCMTdTRW93RRAB,"Wasn't crowded when I went maybe because it was drizzling and there is a short part of the route that is not sheltered. Food is ok wouldn't go again. Just to try out. Interesting flavours but the truffle hashbrowns were really good but a bit more on the pricey side. Overall, a good place to go on a date to check out the food.",a month ago,2023-03-20 23:09:16.494474,5.0,Elle Goh,0,0,https://www.google.com/maps/contrib/109248033568500657931/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCcTZ1UFNREAE,Dine-in. The Fairfax scrambled eggs were not runny enough and filling was lacking. The bacon and egg burgers definately not worth 12 dollars it felt like something …,a month ago,2023-03-20 23:09:23.309331,2.0,Soh Wk,0,0,https://www.google.com/maps/contrib/112180427089032878009/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCdzRHbHNRRRAB,,a month ago,2023-03-20 23:09:23.310372,4.0,sahil gujral,0,0,https://www.google.com/maps/contrib/112971556039911543872/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCN1lQYU1BEAE,,a month ago,2023-03-20 23:09:23.311291,3.0,Sim Eng Yeong,0,0,https://www.google.com/maps/contrib/112822414489314117641/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCN2ZyblZnEAE,"Food was not excellent, but better than average for a ""western"" breakfast. Would prefer latte over drip coffee.",a month ago,2023-03-20 23:09:23.312216,5.0,Brady,0,0,https://www.google.com/maps/contrib/100054503323248685934/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCMWV1b2hnRRAB,"Staff are friendly and helpful.  Food is nice, especially the burger.",a month ago,2023-03-20 23:09:23.313142,5.0,Ben Lee,0,0,https://www.google.com/maps/contrib/104269160047494650016/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCaGE2VjhnRRAB,I can hardly give even a 3/5 for this place. Over priced food and beverage. 15 minutes for simple orders to arrive. Yes it's a rainy day but there are perhaps equal amount of service staff versus customers. The food is salty. The burger …,a month ago,2023-03-20 23:09:23.314072,2.0,Sen Sui,0,0,https://www.google.com/maps/contrib/117846252490074784755/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCdHRPS2hRRRAB,"I came to try the Fairfax burger for the first time as a local and found it to be too greasy and jelak for my liking. Its like the whole burger was greased in butter, maybe it's nice for some people but not for me. For the price of $12 for …",2 months ago,2023-03-20 23:09:23.315006,2.0,Jonathan Ong,0,0,https://www.google.com/maps/contrib/106507650930904205296/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCcG9xWTVnRRAB,$12 for an egg burger I think too overprice. Just curious coz its just opposite our hotel. The egg is nice actually but I dont think its worth it for such price as the bun not as special as I feel.,2 months ago,2023-03-20 23:09:23.315930,3.0,Sylvia Widiastuti,0,0,https://www.google.com/maps/contrib/105460248185681756000/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCMnM3ZnlnRRAB,I didn't know eggs were so delicious.  …,2 months ago,2023-03-20 23:09:23.316864,5.0,Yun jung Kim,0,0,https://www.google.com/maps/contrib/110148125332932318378/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCeXRyTVJ3EAE,"Food was great but service needs to be improved.  I left my sandwich on the table half eaten n drinking water, then the auntie came and asked can clear or not?  I havent even finished my food, just stopped to drink water only.",2 months ago,2023-03-20 23:09:23.317746,3.0,Theresa Ng,0,0,https://www.google.com/maps/contrib/108848346336794545204/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCd3R2bF93RRAB,Main door and queue for ordering is along Scotts Road. There is also a 'back door' entrance from the Scott Plaza mall side. It gets busy during the main brunch time so I suggest you come at the opening hour for breakfast. They do have …,2 months ago,2023-03-20 23:09:30.092707,5.0,Timothy Teo,0,0,https://www.google.com/maps/contrib/109273027791328273356/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCX042VndRRRAB,I love the food here! Bacon is crispy & the burgers are just yummy!,2 months ago,2023-03-20 23:09:30.093808,5.0,Christopher Kannesan,0,0,https://www.google.com/maps/contrib/101728779978137440146/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCX1BhOG13RRAB,"zzzzz, this is quite bad. oily and none of the food and drinks are good. please avoid and spend your money at other burger joint",2 months ago,2023-03-20 23:09:30.094747,1.0,TC Chang,0,0,https://www.google.com/maps/contrib/103203276945788433771/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCM0t1UDRBRRAB,"Very impressed by the wagyu burger and fairfax scrambled eggs burger. The hash brown is also a must try, pretty unique. OJ is not freshly squeezed tho.",2 months ago,2023-03-20 23:09:30.095699,5.0,Deon Lim,0,0,https://www.google.com/maps/contrib/116562411734764130577/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCak1fYzR3RRAB,"Surprisingly good food in a place with a very peculiar name. The Fairfax is the signature here, a stacked sandwich on a light brioche with 3 scrambled eggs, loads of cheddar and a somewhat bland Chipotle dressing. The eggs were fluffy, …",2 months ago,2023-03-20 23:09:30.096669,4.0,Christopher “Leo” Cote,0,0,https://www.google.com/maps/contrib/112718943503239899161/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCck1xMUFnEAE,,2 months ago,2023-03-20 23:09:30.097574,5.0,Wahyono Liauw,0,0,https://www.google.com/maps/contrib/113083299615389267834/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCckpEM25BRRAB,egg”slutty” indeed - but slightly overpriced.  Good cold brew!,2 months ago,2023-03-20 23:09:30.098441,4.0,Eunise Ling,0,0,https://www.google.com/maps/contrib/117389265522518501544/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCOUwzYmxBRRAB,,2 months ago,2023-03-20 23:09:30.099361,4.0,Etienne Fajardo,0,0,https://www.google.com/maps/contrib/106341776505004856311/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCMUxuV1BREAE,Visited during weekday morning. There was no physical queue but an invisible queue cause of the grab orders. …,2 months ago,2023-03-20 23:09:30.100300,4.0,Candice,0,0,https://www.google.com/maps/contrib/104761931369781691455/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCcExtMHZnRRAB,,2 months ago,2023-03-20 23:09:30.101242,3.0,Geraldine Ong,0,0,https://www.google.com/maps/contrib/103194267365524157632/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURCNkl6SEpREAE,,2 months ago,2023-03-20 23:09:36.765195,4.0,Fanny Kurniawan,0,0,https://www.google.com/maps/contrib/109312445301811659128/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCXzlUZkJ3EAE,,2 months ago,2023-03-20 23:09:36.766257,5.0,Kaiwei Xie,0,0,https://www.google.com/maps/contrib/100187610398629926808/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCeDZ2bGVnEAE,,2 months ago,2023-03-20 23:09:36.767270,4.0,Lee Seung Hwan,0,0,https://www.google.com/maps/contrib/108799245201302832514/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCaTdyUllREAE,,2 months ago,2023-03-20 23:09:36.768217,4.0,Lim See Kong,0,0,https://www.google.com/maps/contrib/108800152115739609804/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCemRHVDlBRRAB,"Had bacon, egg and cheese sandwich, side salad and a craft soda drink. For the sandwich, bacon is nicely done and is crispy; buns were moist but I couldn't really taste the egg. Overall I would come back for the burger again. Side salad is …",2 months ago,2023-03-20 23:09:36.769145,4.0,Crystal Lim,0,0,https://www.google.com/maps/contrib/109124319975612524381/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCdFlENUl3EAE,"The Fairfax Sandwich comes with a description of “cage-free soft scrambled eggs, chives, caramelized onions, cheddar cheese, sriracha mayo in a warm brioche bun“. If you’re dining at Eggslut, you definitely CANNOT miss the Fairfax Sandwich. …",2 months ago,2023-03-20 23:09:36.770092,4.0,Tom Lim,0,0,https://www.google.com/maps/contrib/102982215677592206380/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCMWNua3h3RRAB,Love the scrambled eggs,2 months ago,2023-03-20 23:09:36.771032,5.0,Kenneth Ong,0,0,https://www.google.com/maps/contrib/115853133028073643790/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCNWVLeFVBEAE,,2 months ago,2023-03-20 23:09:36.771884,5.0,Cindy Enggano,0,0,https://www.google.com/maps/contrib/107294071437893894231/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCNmI3bTVRRRAB,I thought the burger is nice but it was not “wow” at all!,2 months ago,2023-03-20 23:09:36.772752,3.0,Yen Yen,0,0,https://www.google.com/maps/contrib/110930775155541129811/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCcWFLc3RBRRAB,The truffle hasbrowns were a delight and highly recommend trying the original Eggslut. They also had a little merch station which was super cute.,2 months ago,2023-03-20 23:09:36.773662,5.0,Ashley Pearson,0,0,https://www.google.com/maps/contrib/103761768314475530798/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCZ2ZxSklnEAE,"I dont know but me like the burger better, anyway good place to have breakfast in the morning :)",2 months ago,2023-03-20 23:09:43.720650,4.0,Kristhoper Sastra,0,0,https://www.google.com/maps/contrib/110931285337537986234/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHZ3JlUXFnRRAB,Go for the Fairfax! It's egglilicious!,2 months ago,2023-03-20 23:09:43.721706,5.0,Aaron Cheng,0,0,https://www.google.com/maps/contrib/101284719863405830031/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCdnN1WW5RRRAB,"Nice sandwiches order fairfax and bacon ,egg",2 months ago,2023-03-20 23:09:43.722645,4.0,TRINNE NG,0,0,https://www.google.com/maps/contrib/116944729125805885721/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCcnRQYl9RRRAB,,2 months ago,2023-03-20 23:09:43.723715,5.0,You Heng Lim,0,0,https://www.google.com/maps/contrib/102782733948092883767/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCanRIT2p3RRAB,,2 months ago,2023-03-20 23:09:43.724649,3.0,YOLANDA,0,0,https://www.google.com/maps/contrib/114660549447153606770/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCOW9XV2FnEAE,,2 months ago,2023-03-20 23:09:43.725493,5.0,Jesslyn Nathania,0,0,https://www.google.com/maps/contrib/102864299998747474161/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCbHBHa3JRRRAB,"Great place to hangout, even not much various kind of menu",2 months ago,2023-03-20 23:09:43.726354,5.0,Virlina Virly,0,0,https://www.google.com/maps/contrib/110681490335609910328/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCbHRxT0RREAE,"So they said Gaucho is their specialty burger at $27, and she asked - would you like to add $1.50 to scramble egg? Any Avocado to add… not a big eater, I replied no need. …",2 months ago,2023-03-20 23:09:43.727339,3.0,Sue,0,0,https://www.google.com/maps/contrib/109030078087160231223/reviews?hl=en-US
