id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURCNHI2MmVBEAE,"Came in around 10:30am and it was relatively full, so we sat outside. Such a lovely place with super friendly and kind staff. Their interior was organic and had such a warm vibe. …",2 months ago,2023-03-21 11:22:46.452107,5.0,Jonique Unique,0,0,https://www.google.com/maps/contrib/117076964065865465941/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCb3BTbXlBRRAB,The food is awesome!! Lovely experience so far. 💖👌 …,2 months ago,2023-03-21 11:22:46.453007,5.0,Asyiqin Nasser,0,0,https://www.google.com/maps/contrib/109673722912973363060/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCdk9UanlRRRAB,,2 months ago,2023-03-21 11:22:46.454043,4.0,Chih-Ning Lee,0,0,https://www.google.com/maps/contrib/115624303006287006535/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURCNE5qNGlBRRAB,"Went for lunch. Being assigned to a table at the end of the restaurant. The lighting was bad, no window. Seated under the ventilation beam. Right beside us was the open kitchen. The table and seatings were narrow and the stoney uneven floor …",2 months ago,2023-03-21 11:22:46.455018,2.0,Ming,0,0,https://www.google.com/maps/contrib/109226628464118431877/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCbjhyRlZnEAE,Great place for a lovely breakfast and great coffee. From simple toast to large “builders breakfast” which was awesome. Great value for money and relaxed atmosphere,2 months ago,2023-03-21 11:22:46.455914,5.0,Matt,0,0,https://www.google.com/maps/contrib/107369617685317256111/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURDam9fbHJnRRAB,"*UPDATE Jan 2023  Ever since they moved to the new location, service has been horrendously bad. We …",2 months ago,2023-03-21 11:22:46.456833,3.0,Alicia N,0,0,https://www.google.com/maps/contrib/111454597467966256107/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCelliNFZREAE,,2 months ago,2023-03-21 11:22:46.457750,4.0,Ngiam Loke Shin,0,0,https://www.google.com/maps/contrib/107862432171238388595/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCaloyUzlRRRAB,Amazing 😻 the food was amazing the staff so friendly and helpful 10/10 …,2 months ago,2023-03-21 11:22:46.458606,5.0,Frank Bisaso (Jerry),0,0,https://www.google.com/maps/contrib/114693277188441276228/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCdnF2QmJREAE,"Fantastic welcoming service by the staff. From food, decor and service, am in love. Thanks for serving us.",2 months ago,2023-03-21 11:22:46.459526,5.0,Regu Pillai,0,0,https://www.google.com/maps/contrib/117504902595436969187/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCcHBMdXpnRRAB,,2 months ago,2023-03-21 11:22:46.460443,5.0,Kadrie Yukselova,0,0,https://www.google.com/maps/contrib/108744205921780789565/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCbUs3U1ZBEAE,Coffee wasn’t too bad. Was just a tad bit baffled it wasn’t full (picture attached). …,3 months ago,2023-03-21 11:22:53.227208,4.0,The Wayfarer,0,0,https://www.google.com/maps/contrib/100733714231368593518/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCb0lmM1pnEAE,"To summarise my customer experience succinctly, it was very upsetting.  I made a reservation about a week ago which was confirmed by Penny University …",3 months ago,2023-03-21 11:22:53.228119,1.0,C Ner,0,0,https://www.google.com/maps/contrib/104841862990741014918/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtbl8tX1NnEAE,Am super thankful that Penny University has moved to a central area so that I can finally have a go at their fantastic brunch since it’s nearer to where I live! This is lovely brunch place with a clean and beautiful minimalist design. …,3 months ago,2023-03-21 11:22:53.229084,5.0,Justin Kan,0,0,https://www.google.com/maps/contrib/107167854153365333688/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtbjRxN2dBRRAB,"Service was bad. Food took 45 minutes to arrive, when all we ordered was ONE eggs Benedict (2-3 pieces of smoked salmon, half avo, one piece of bread, 2 poached eggs, beetroot hollandaise sauce). Isn't eggs the only item that needs to be …",3 months ago,2023-03-21 11:22:53.230022,1.0,SC XY,0,0,https://www.google.com/maps/contrib/112607730754082710453/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtdDVxbnh3RRAB,"Soft launch of the new place near Arab Streetd - the coffee and food is as good as I remember and there is a clean, interesting new decor",3 months ago,2023-03-21 11:22:53.230914,5.0,Joel,0,0,https://www.google.com/maps/contrib/106648965741991058952/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtdC1MQ1JnEAE,Staff not friendly and service far to slow ! 30 min to get 2 simple slices of bread!… No other drinks than coffee or tea. Not recommended,3 months ago,2023-03-21 11:22:53.231799,2.0,Marie-Laure Brice,0,0,https://www.google.com/maps/contrib/110291366539304051281/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtdGNEcXJ3RRAB,,3 months ago,2023-03-21 11:22:53.232671,4.0,Uchus 58,0,0,https://www.google.com/maps/contrib/107521351927923812289/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtNWNMUkRnEAE,"When you’re in Singapore and searching for a fabulous coffee this is the place to go, they understand coffee",3 months ago,2023-03-21 11:22:53.233536,5.0,Richard Smith,0,0,https://www.google.com/maps/contrib/102661585423782671475/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtcGFhWDZnRRAB,"Yes yes yes. Excellent espresso, served at the right temperature (can be drunk straight away) with nary a hint of bitterness and sourness. Smooth and creamy. Perfect",3 months ago,2023-03-21 11:22:53.234397,5.0,Justin Radomyski,0,0,https://www.google.com/maps/contrib/115309481601749770824/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtbnFTVjZRRRAB,Best coffee ever!!! Staff is well informed and extremely kind And cooperative! I come here almost every week. Good food and good service!,4 months ago,2023-03-21 11:22:53.235266,5.0,Darlene,0,0,https://www.google.com/maps/contrib/107523523811074722716/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURlbWZpOF9nRRAB,,5 months ago,2023-03-21 11:22:59.990540,4.0,bbkhim1,0,0,https://www.google.com/maps/contrib/118106307261483980060/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURleWNfejNBRRAB,Will really miss this place and can’t wait for the new shop to be open! Definitely the nicest muddy espresso around. Please come back soon!,5 months ago,2023-03-21 11:22:59.991546,5.0,Robin Chia,0,0,https://www.google.com/maps/contrib/114730515710048107479/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURldkpuOXN3RRAB,"I ordered Full Breakfast, and my friends had Waffle with Chicken Chop.  The poached eggs is poorly done as shown. Sausage is not nice. Bacon is not …",5 months ago,2023-03-21 11:22:59.992414,2.0,Jeffrey Kwok,0,0,https://www.google.com/maps/contrib/113992942658567533628/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNleTUtMjRnRRAB,Always awesome.  The dishes are well crafted and balance. Coffee is also awesome.,5 months ago,2023-03-21 11:22:59.993276,5.0,Gadaffi Maricar,0,0,https://www.google.com/maps/contrib/111886391723619065483/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNleGVfelZREAE,,6 months ago,2023-03-21 11:22:59.994148,5.0,gautama tama,0,0,https://www.google.com/maps/contrib/104197848845631768272/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNla3R2Q3J3RRAB,"Awesome place! awesome service! Loved the food there. Everything was just perfect. Glad I got there a little early and got a table without wait. Have heard great feedback from friends, finally got to try it and it was worth it.",6 months ago,2023-03-21 11:22:59.995034,5.0,Toms Arackal,0,0,https://www.google.com/maps/contrib/109174572461887496017/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1d3J5SWtRRRAB,,6 months ago,2023-03-21 11:22:59.995968,5.0,Hilmi Jaafar,0,0,https://www.google.com/maps/contrib/110098444999222216672/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlX04zVHFnRRAB,Highly recommended with good quality food!,6 months ago,2023-03-21 11:22:59.996893,5.0,Martin Ng,0,0,https://www.google.com/maps/contrib/103287220198067501958/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlck15QWdBRRAB,"Not too bad, missus loved it",6 months ago,2023-03-21 11:22:59.997795,4.0,H.M Lim,0,0,https://www.google.com/maps/contrib/110622514291336611263/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNldEtDNFRBEAE,Good for brunch. Nice setting but hard to find a parking spot.,6 months ago,2023-03-21 11:22:59.998681,4.0,Rae,0,0,https://www.google.com/maps/contrib/116669958172947203000/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlNktxTm13RRAB,Awesome place for brunch and coffee.,6 months ago,2023-03-21 11:23:06.816407,5.0,Mohamed Fadly,0,0,https://www.google.com/maps/contrib/117201123560105050384/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlME1HejZRRRAB,"carrot cake is moist and not too sweet, muddy espresso was good too. 3 stars because the cutleries weren’t the cleanest",6 months ago,2023-03-21 11:23:06.817411,3.0,Steffi Lim,0,0,https://www.google.com/maps/contrib/114750539374625254918/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1aTZuOUZREAE,,6 months ago,2023-03-21 11:23:06.818276,4.0,Safwan Ibrahim Chooi Bin Faiz Chooi,0,0,https://www.google.com/maps/contrib/100610913386735997702/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1eGJUMFpREAE,,6 months ago,2023-03-21 11:23:06.819074,5.0,norhayati Kasbari,0,0,https://www.google.com/maps/contrib/110032337897937437820/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1MXU3aXFRRRAB,,7 months ago,2023-03-21 11:23:06.819832,5.0,emran osman,0,0,https://www.google.com/maps/contrib/108808218521056586622/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1cW9EOE5REAE,Food is so so,7 months ago,2023-03-21 11:23:06.820622,3.0,Min Saw,0,0,https://www.google.com/maps/contrib/100737325470679143306/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1cEotV2dnRRAB,Exceptionally good 👌😊 …,7 months ago,2023-03-21 11:23:06.821509,5.0,Pascal May,0,0,https://www.google.com/maps/contrib/100705754204355988153/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1dU9yWHRBRRAB,Enjoyed a good brunch here on a Saturday mid morning. Very happy 😊 😊 😊 …,7 months ago,2023-03-21 11:23:06.822376,5.0,Asta SCH,0,0,https://www.google.com/maps/contrib/108688613003867708357/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUN1Z3VfbTlRRRAB,Booking system online is useless - cancelled booking without informing customers via e mail! Next booking accepted but no availability when  - we went there. Rude staff. Pity there is no negative star rating - explanation by owner who was …,7 months ago,2023-03-21 11:23:06.823224,1.0,Davinder Singh Dhaliwal,0,0,https://www.google.com/maps/contrib/110850205926557459384/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUN1Nl9TSFRBEAE,,7 months ago,2023-03-21 11:23:06.824097,5.0,Jennifer Ng,0,0,https://www.google.com/maps/contrib/117914140495733071203/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUN1azQ2UjJRRRAB,,7 months ago,2023-03-21 11:23:13.480211,5.0,Sophie L,0,0,https://www.google.com/maps/contrib/111483127498731915388/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUN1bmFqeXl3RRAB,Delicious food; worth the price tag. ROMANTICALLY LIT. I meant very dim lighting. But no fish with bones in the menu (I think). So all is well. …,7 months ago,2023-03-21 11:23:13.481176,4.0,Half-Blood Princess,0,0,https://www.google.com/maps/contrib/105787498538706541303/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUN1b1k3cjJRRRAB,,7 months ago,2023-03-21 11:23:13.482021,5.0,Ulrich Bruegge,0,0,https://www.google.com/maps/contrib/110322445966496369209/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUN1X3RyTVJ3EAE,,7 months ago,2023-03-21 11:23:13.482855,1.0,Naveen Kumar V,0,0,https://www.google.com/maps/contrib/102810954275408953454/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURJM2JxZ3VRRRAB,Update: I used to only like the coffee here (their signature muddy espresso is good) and find the food unappetising. …,7 months ago,2023-03-21 11:23:13.483728,4.0,Phyll Y.,0,0,https://www.google.com/maps/contrib/116766235154293681938/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUN1bUtLczZnRRAB,Tried their Jaffa coffee and it was super yummy. First time trying a coffee with a hint of orange. Really cozy place with friendly warm staff,8 months ago,2023-03-21 11:23:13.484587,5.0,Gowry Sesshe,0,0,https://www.google.com/maps/contrib/102003793738923124732/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURPejVQSVpREAE,"Great vibe, great coffee, humble staff!!",8 months ago,2023-03-21 11:23:13.485423,5.0,Sylvester Pascal,0,0,https://www.google.com/maps/contrib/113918758026156299841/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURPbmRXY0ZnEAE,"Bad experience for a birthday lunch, made a reservation for 2 to have a quieter spot but seemed like they forgot about the reservation and gave us a spot right smack in the middle of the cafe where all diners and staffs kept moving back and …",8 months ago,2023-03-21 11:23:13.486294,2.0,Yeow Yang Neo (YY),0,0,https://www.google.com/maps/contrib/110124189072830939482/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURPelplaExBEAE,"Wonderful service. My 1st impression. Not hi tech, but truly hi touch. (So relieved it didn't have the typical scan your menu & order which is absolutely robotic.) The staff talk to their customers which is truly lacking in the F&B industry …",8 months ago,2023-03-21 11:23:13.487167,4.0,Prema Stephanie Rao,0,0,https://www.google.com/maps/contrib/109622864546756615015/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNpeXViVmN3EAE,"One of my favourite cafe in Singapore. Visiting often since I discovered it. Coffees and Cold brew is reliable, french toast is perfect. Menu evolving over time. Highly recommend",8 months ago,2023-03-21 11:23:13.488061,5.0,Charles Poiron,0,0,https://www.google.com/maps/contrib/107277345878369642371/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNvcElqcDBBRRAB,"This is a yummy brunch place. I had the Eggs Benedict with perfectly cooked poached eggs. The matcha latte was great. They also had butterbeer with a maple foam. The staff were helpful, despite the café being crowded. Price wise it was about S$22 per person with a main and a drink.",8 months ago,2023-03-21 11:23:20.375002,5.0,Claudia,0,0,https://www.google.com/maps/contrib/109592237504703140135/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURPdXZITXlRRRAB,Jan 2015,8 months ago,2023-03-21 11:23:20.375993,4.0,Sakai Hiromasa,0,0,https://www.google.com/maps/contrib/104946615333507956445/reviews?hl=en-US
