id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNCa2Y3MTZBRRAB,"Exceptional food, relaxing ambience in the restraunt, highly recommend.",2 months ago,2023-03-21 13:42:56.073031,5.0,Kaitlyn Putney,0,0,https://www.google.com/maps/contrib/118332936628717252810/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCdnB2V3h3RRAB,Pizza base and crust was abit raw/doughy,2 months ago,2023-03-21 13:42:56.073853,3.0,Rizar Hou,0,0,https://www.google.com/maps/contrib/101474172962596227054/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNCbnN5SDNBRRAB,,2 months ago,2023-03-21 13:42:56.074709,4.0,Mo,0,0,https://www.google.com/maps/contrib/104240805816683424799/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNCOU9yRFVBEAE,Ordered a bunch of dishes from Oddle and they were all A+. Including the delivery service from Lalamove.,3 months ago,2023-03-21 13:42:56.075564,5.0,J,0,0,https://www.google.com/maps/contrib/105598148095563957013/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtbjRYaDNBRRAB,Nice cosy place. Had 2 pizzas and would recommend the Quattro Formaggi. Also enjoyed the Clams Linguine.,3 months ago,2023-03-21 13:42:56.076382,4.0,Chris Koh,0,0,https://www.google.com/maps/contrib/115255391857475499083/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQteDR5R3BBRRAB,"Highly recommended 5 stars for their pizzas, Carpaccio and Focaccia. But not for their Espresso. The firewood oven created one of the most memorable pizzas and Focaccia generous with fresh olive oil. Ingredients are fresh and overall taste …",3 months ago,2023-03-21 13:42:56.077220,5.0,Basil Chua,0,0,https://www.google.com/maps/contrib/113248174520536231308/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtNDZYWEpBEAE,,3 months ago,2023-03-21 13:42:56.078075,4.0,S.K. Tan,0,0,https://www.google.com/maps/contrib/116357652004193521875/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtamJHM2d3RRAB,"2nd time here. The 1st time was a very quick lunch. This round I got a table indoors and had more time to look through the menu. The staff member was very attentive to suggest tweaks for a more kids friendly option, like having pepperoni in …",3 months ago,2023-03-21 13:42:56.078913,5.0,Lester Ian Lim,0,0,https://www.google.com/maps/contrib/117710772498007243936/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtMll1WUhREAE,"Love the pizza here! We ordered one Napoletana and one Salsiccia. Both are amazing, good dough with fresh ingredients. Also ordered Brussel sprouts, normally I don't like the bitter taste of it, but they cooked it with sweet sauce and some …",3 months ago,2023-03-21 13:42:56.079772,5.0,Ada Tam,0,0,https://www.google.com/maps/contrib/106862868439101958743/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtMmQ2WFN3EAE,,3 months ago,2023-03-21 13:42:56.080659,5.0,Raynor Tan,0,0,https://www.google.com/maps/contrib/109418835350019844132/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtNlpLZXZnRRAB,,3 months ago,2023-03-21 13:43:02.651392,3.0,Lena De Geer,0,0,https://www.google.com/maps/contrib/118270509002409775739/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtc2ViQVFREAE,We first went on impulse to have good pizza.. and boy did this place deliver. Food is always tip top... I'm inlove with every single item on their menu..(yes we have tried them all) that's how often we go.. super friendly and helpful staff …,3 months ago,2023-03-21 13:43:02.652246,5.0,Charace Villahermosa,0,0,https://www.google.com/maps/contrib/116798466404742304321/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtdnB1TUVREAE,"Can’t go wrong with Cicheti, food was delicious, and service was good. We had a little bit of (almost) everything on the menu, from appetiser to pasta, pizza and dessert. Would recommend the Bucatini Amatriciana and Linguine pastas, and Sopressata and Carbonara pizza.",3 months ago,2023-03-21 13:43:02.653089,5.0,Vanessa Caitlin Jayne,0,0,https://www.google.com/maps/contrib/108018755817585520105/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtcnFPaTh3RRAB,"Great pizzas at a good price point. Lovely dough, high quality toppings.",3 months ago,2023-03-21 13:43:02.654151,5.0,Shay Seng,0,0,https://www.google.com/maps/contrib/109163632229374577890/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtcHFxamtRRRAB,Small cozy Italian restaurant serving a vast array of dishes. I tried the pasta amatriciana and the pizza salsiccia and they were both incredible! Really impressed by the quality of the ingredients and the preparation. It has two floors and two tables outside too.,3 months ago,2023-03-21 13:43:02.655013,5.0,Nicola,0,0,https://www.google.com/maps/contrib/102252950410918497340/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtcHBMZjdnRRAB,,3 months ago,2023-03-21 13:43:02.655890,5.0,Krisila Teo,0,0,https://www.google.com/maps/contrib/107109933251388817153/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtaHNPRTJRRRAB,Every good for location and bog will happy enjoy this place 🥰 …,3 months ago,2023-03-21 13:43:02.656801,5.0,Suzan New,0,0,https://www.google.com/maps/contrib/107872096134480225188/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtc3VfUl9RRRAB,,3 months ago,2023-03-21 13:43:02.657643,5.0,Neil Yap,0,0,https://www.google.com/maps/contrib/112853171534263677317/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtdk1yVE93EAE,The pizza was fantastic! Chef noted that we need something tomato based and vegetarian. He handcrafted something unique for us 👍🏻 steak was great too! …,3 months ago,2023-03-21 13:43:02.658460,5.0,Calvin Ng,0,0,https://www.google.com/maps/contrib/114554553638310509843/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtMVBHZTJnRRAB,Wood fire Pizza very very very good. Must eat fresh and warm. We were lucky to have a seat without booking. Very crowded and popular. Service is very fast. Vegetarian options available too. Meat and non vegetarian also available. Good food …,3 months ago,2023-03-21 13:43:02.659372,5.0,Win Tai,0,0,https://www.google.com/maps/contrib/114240320617932935405/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtMU1ib21nRRAB,Great place for Italian Pizza & Pasta.  The atmosphere is Cody & service is great !,3 months ago,2023-03-21 13:43:09.205307,5.0,John Seah (sgboys),0,0,https://www.google.com/maps/contrib/107520852742454554207/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQtMVBxYW13RRAB,"As a gluten intolerant, eating while traveling can be a bit hit and miss. I often get bread rolls that are completely inedible. Cicheti was a pleasant surprise. I ordered the frutti di mare, and the waiter confirmed that gluten free pasta …",3 months ago,2023-03-21 13:43:09.206278,5.0,C Production,0,0,https://www.google.com/maps/contrib/118069971709039519325/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtLUlUaER3EAE,Excellent pizza and pasta. Two floors,4 months ago,2023-03-21 13:43:09.207172,5.0,Glen Francis,0,0,https://www.google.com/maps/contrib/106709479245323997426/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtNklyZE1nEAE,,4 months ago,2023-03-21 13:43:09.208016,4.0,Melyssa Goh,0,0,https://www.google.com/maps/contrib/111319400814440750868/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQtd0oyU2FnEAE,"Wood-fired pizzas and calamari rings were OK, not fabulous, especially considering the price. The dessert--gelato and cake--were good. Nice dining ambience and decent service, but overall expensive for what you get.",4 months ago,2023-03-21 13:43:09.208805,4.0,Aaron C,0,0,https://www.google.com/maps/contrib/117840121833458514971/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtai1UQmlnRRAB,,4 months ago,2023-03-21 13:43:09.209659,4.0,David Appleton,0,0,https://www.google.com/maps/contrib/105589142297264485367/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtaDlQa1dBEAE,,4 months ago,2023-03-21 13:43:09.210524,5.0,Shu Yi Ho,0,0,https://www.google.com/maps/contrib/112351398924232516392/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtNC1yZlBnEAE,Good food. Terrible seating and ordinary service,4 months ago,2023-03-21 13:43:09.211391,4.0,Vrinda Singh,0,0,https://www.google.com/maps/contrib/116851101897247639221/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtM1lMTEp3EAE,,4 months ago,2023-03-21 13:43:09.212253,5.0,Nigel S,0,0,https://www.google.com/maps/contrib/108158318003311625109/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtMWZTVWVREAE,"The Pasta here are priced at $25 - $50+ , and it may sound very expensive. But I must tell you, the Taste to Price ratio is on point! …",4 months ago,2023-03-21 13:43:09.213088,5.0,Chris CC,0,0,https://www.google.com/maps/contrib/101191114838940704138/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtNllMUWR3EAE,,4 months ago,2023-03-21 13:43:15.839088,5.0,Lovepreet Singh,0,0,https://www.google.com/maps/contrib/107713255745293304921/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtcnNHMktBEAE,"The food here is mind blowing! Everything we ordered (Gnocchi, four cheese pizza and the cacao cake) was a burst of flavor. The staff was also kind enough to write happy birthday for our dessert as we were here for a birthday dinner. Cicheti is a must try, I'll surely be back again and again!",4 months ago,2023-03-21 13:43:15.840060,5.0,Hemant Bhatt,0,0,https://www.google.com/maps/contrib/104808193166475022594/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtcnVqTU9BEAE,"Pizza and pasta... taste really Italian, really good. Yummy 😋 …",4 months ago,2023-03-21 13:43:15.841031,4.0,Steven Chang,0,0,https://www.google.com/maps/contrib/112190872120579501028/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtenBLQzVBRRAB,"Great pizza, good wine, nice atmosphere, service was prompt and organised a great find.",4 months ago,2023-03-21 13:43:15.841957,4.0,Larissa Murphy,0,0,https://www.google.com/maps/contrib/101308952146079559812/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtMXJ1VFdBEAE,Serves mainly authentic Italian Pizza. Tastes quite good. Portion quite small for the price. Cozy tight atmosphere.,4 months ago,2023-03-21 13:43:15.842842,3.0,Lim Zheng Yue,0,0,https://www.google.com/maps/contrib/103093195558273147765/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMtcXFQYVVnEAE,Great pizzas,4 months ago,2023-03-21 13:43:15.843733,5.0,Meng Khuen Ho,0,0,https://www.google.com/maps/contrib/101605324776021209789/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtMUluYzJRRRAB,Everything was great,4 months ago,2023-03-21 13:43:15.844618,5.0,Chakiris Lapitan,0,0,https://www.google.com/maps/contrib/108448053380164844819/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMteVB1eDdRRRAB,"Very good pizza, possibly the best in Singapore",4 months ago,2023-03-21 13:43:15.845496,4.0,daniele d_arbe,0,0,https://www.google.com/maps/contrib/109572744078291116072/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMtZ05ycXBBRRAB,"Held my sister’s bachelorette party there, the service was good, atmosphere was warm and cosy. The food is amazing! It was quite hard to pick a favourite. Flavours were just right and temperature of food too!",4 months ago,2023-03-21 13:43:15.846409,5.0,Audrey Catherine,0,0,https://www.google.com/maps/contrib/115253527643089723219/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlODhPNVNnEAE,,5 months ago,2023-03-21 13:43:15.847328,4.0,Liwei Luo,0,0,https://www.google.com/maps/contrib/117330970395279122371/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURld2Z2MjNnRRAB,Quite packed but food was great. No regrets. Book a table.,5 months ago,2023-03-21 13:43:22.576388,5.0,Bryan Tan,0,0,https://www.google.com/maps/contrib/108963284189697783793/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURlcHE3VHpnRRAB,,5 months ago,2023-03-21 13:43:22.577363,5.0,Zhi Yang Yong,0,0,https://www.google.com/maps/contrib/113116914818393523713/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURlLXQ2aG1BRRAB,Excellent pizza!,5 months ago,2023-03-21 13:43:22.578221,5.0,Isaac Torres,0,0,https://www.google.com/maps/contrib/109700399965955041580/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURldXZXeUZnEAE,"Had dinner with my family of 5 today, have heard good things about Cicheti & was looking forward. Unfortunately, the food fell short. We felt that the linguine and crab meat pasta were bland, the bismark pizza was average. The iberico pork …",5 months ago,2023-03-21 13:43:22.579132,2.0,Daniel Ng,0,0,https://www.google.com/maps/contrib/100110035401071252198/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURlMnNIZDJRRRAB,Solid pizza but not great. The tomato sauce is watery and eats into the dough and anchovies are overly salty,5 months ago,2023-03-21 13:43:22.579995,4.0,BW ZJ,0,0,https://www.google.com/maps/contrib/116710137851956490235/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlNnV1V0F3EAE,"Tried the gnocchi and the Romana pizza, i liked them. The dough was well done for the pizza, only thing is that too little gnocchi on the plate and too much truffle flavor.",5 months ago,2023-03-21 13:43:22.580801,4.0,Apsy KA,0,0,https://www.google.com/maps/contrib/110945662222969634512/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlMHViZ2JREAE,"Authentic italian cuisine. Order 2 pizzas and 2 pastas. Each dish was amazing, and amongst my group of 4, the opinion was split on which was our most favored dish. …",5 months ago,2023-03-21 13:43:22.581638,5.0,Jason Siow,0,0,https://www.google.com/maps/contrib/113495876705374258112/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURla3VPSzdBRRAB,"A popular, buzzy and sleek restaurant, ideal for drinks with friends.  The pizza and tiramisu were outstanding - definite must tries. Rich, punchy …",5 months ago,2023-03-21 13:43:22.582526,4.0,Dominic Neo,0,0,https://www.google.com/maps/contrib/115989681501664683988/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlaExUZUFnEAE,,5 months ago,2023-03-21 13:43:22.583423,5.0,Joseph D'Amore,0,0,https://www.google.com/maps/contrib/110795514533361941195/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURlbEtXakVBEAE,"Gnocchi was excellent. Pizza margherita was sub-par, dough was chewy and nothing stands out with the taste. Table and chairs were a tad small and not as comfortable as we would like for two pax.",5 months ago,2023-03-21 13:43:22.584261,3.0,Gabriel Tan,0,0,https://www.google.com/maps/contrib/101389865120023967136/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURlaE9PMDZnRRAB,"Worth every penny. Excellent food, great ambience and service.",5 months ago,2023-03-21 13:43:29.319896,5.0,A E,0,0,https://www.google.com/maps/contrib/105986478605283650391/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURlNklXcGhBRRAB,"We had a 5 course dinner at Cichetti, the starters were absolutely great (recommend the buratina) although the octopus was a bit chewy.  The gnocchi were nice as well and we had spicy chicken as the main, along with brocoli, delicious.  Great atmosphere especially upstairs , would recommend for dinner with friends or colleagues!",5 months ago,2023-03-21 13:43:29.320888,5.0,Lucie Prost,0,0,https://www.google.com/maps/contrib/107554615455496555756/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURlNFBmUnVBRRAB,"Pizza was tasty, but crust too soft for me.",5 months ago,2023-03-21 13:43:29.321744,4.0,Steve Grant,0,0,https://www.google.com/maps/contrib/102403616927151717733/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlcl8yU0RBEAE,,5 months ago,2023-03-21 13:43:29.322606,5.0,C “SeaRunner40”,0,0,https://www.google.com/maps/contrib/110629508204419555312/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlNjdueFVBEAE,"I ask for amaretto and the server say they are using whisky for amaretto sour and I say nope. I pointed Amaretto Disaronno in the menu and show it to him, and we still gotten amaretto sour which is kind of disappointment. Say n point at the …",5 months ago,2023-03-21 13:43:29.323526,2.0,Jas Ng,0,0,https://www.google.com/maps/contrib/112424484401348307288/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlcThPQ2hnRRAB,"Loved dinner at Cicheti! I love gnocchi, mushrooms, truffles and ricotta...and when you combine all of them into one dish I am sold. The gnocchi was delicious! Service was nice and other food and drink was great too. There are 3 tables …",5 months ago,2023-03-21 13:43:29.324453,5.0,Kevin M,0,0,https://www.google.com/maps/contrib/106594784695526480551/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlcTlxT3R3RRAB,Back to Ciceti after a few years. Excellent and super tasty gnocchi and easily one of the best pizzas. Loved this unique carbonara pizza.,5 months ago,2023-03-21 13:43:29.325356,5.0,HY Foo,0,0,https://www.google.com/maps/contrib/112791788110149101774/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlODVycGhnRRAB,"nice mood, delicious pizza",5 months ago,2023-03-21 13:43:29.326256,5.0,Gayeon Lee,0,0,https://www.google.com/maps/contrib/115223161567759517644/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlN2EybGxRRRAB,They rival my favourite pizza place d.o.c. in a big way. I was very impressed by this light fluffy and beautifully spotted pizza. The flavour of the dough is amazing 👏 …,5 months ago,2023-03-21 13:43:29.327157,5.0,David Jowanka,0,0,https://www.google.com/maps/contrib/106304247430064361800/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNldGVXRlZ3EAE,,6 months ago,2023-03-21 13:43:29.328034,4.0,Brandon L,0,0,https://www.google.com/maps/contrib/108215686074686629889/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURJcFpfenZRRRAB,Food: 🌝🌝🌝🌝🌝 Service: 🌝🌝🌝🌝🌝 Ambience: 🌝🌝🌝🌝 …,6 months ago,2023-03-21 13:43:36.056829,5.0,Melissa L.,0,0,https://www.google.com/maps/contrib/110695917689488921710/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlNlp6V1h3EAE,"I went on a Thursday night. The food itself was good, although to me for the price you pay the portions are a bit small. I was seated on the 2nd floor and I found the seatings a bit …",6 months ago,2023-03-21 13:43:36.057899,4.0,Noel Toh,0,0,https://www.google.com/maps/contrib/112047429093542282723/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlaVlxeWV3EAE,"I didnt make reservation but they let me eat by the bar on 2nd floor, the place is full and lively. We ordered three different kind of pizzas, prosciutto rucola, romana and salsiccia, they were delicious especially accompanied by beer.",6 months ago,2023-03-21 13:43:36.058798,5.0,Alwi Halim,0,0,https://www.google.com/maps/contrib/103830306209911245969/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNldnFqa3hRRRAB,Food is good. Kids love the pasta. Pizza is a bit off.,6 months ago,2023-03-21 13:43:36.059626,4.0,Zack Wong,0,0,https://www.google.com/maps/contrib/107629919275088458408/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlMXJTRXhRRRAB,5 stars for the Amatriciana! Awesome how they get the bits of guanciale to be crispy little flavour explosions. Octopus was just ok. Maybe better with a bit more seasoning and a bit more char. …,6 months ago,2023-03-21 13:43:36.060476,4.0,JATHL,0,0,https://www.google.com/maps/contrib/110357299060106350854/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNlX04zTmxnRRAB,pizza is average but pasta is pretty good☺️,6 months ago,2023-03-21 13:43:36.061327,4.0,Kristen,0,0,https://www.google.com/maps/contrib/106940522060840442693/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNleE9DUE9nEAE,Food was good specially the side and pizza. Reasonable pricing.,6 months ago,2023-03-21 13:43:36.062173,4.0,Power Andy,0,0,https://www.google.com/maps/contrib/114788967467273451068/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlNElHTWVBEAE,Very good food but short of staff.,6 months ago,2023-03-21 13:43:36.063035,5.0,CYNTHIA DIAMOND,0,0,https://www.google.com/maps/contrib/102653171478389848199/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNlb09UMVBREAE,Great pizza,6 months ago,2023-03-21 13:43:36.063870,5.0,Richard Skinner,0,0,https://www.google.com/maps/contrib/112177102268520970146/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1djU2WS1nRRAB,The home made pasta here are very good! Enjoyed the Mafalde with braised lamb. It was so good.,6 months ago,2023-03-21 13:43:36.064751,5.0,Kelvin Kor,0,0,https://www.google.com/maps/contrib/116157822954966964222/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1ejViRlhBEAE,,6 months ago,2023-03-21 13:43:42.789513,5.0,Sushil Gupta,0,0,https://www.google.com/maps/contrib/104314326162948873815/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1dDRtU2FREAE,Delicious food in a quaint setting. The pastas aren't traditional but very well executed and the pizzas are a delight. Crack pie is great and worth an order.,6 months ago,2023-03-21 13:43:42.790484,5.0,Jerrick Lim,0,0,https://www.google.com/maps/contrib/108008512231654146493/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1NTdhRlBBEAE,One of my favorite Italian restaurants in Singapore. Good food. Good service. No drama.,6 months ago,2023-03-21 13:43:42.791345,4.0,Jeffrey Char,0,0,https://www.google.com/maps/contrib/104430033205234599166/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1NjU3OHVnRRAB,The pizza was great and I absolutely love the pizza crust. It’s soft and easy to bite. However there isn’t much variety and I felt the menu is a little too heavy on the carb side.,6 months ago,2023-03-21 13:43:42.792235,3.0,Mabel Ang,0,0,https://www.google.com/maps/contrib/111466508249169084019/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1eV9TdXpnRRAB,Visited Cicheti a few mths back on a weekend for dinner. The food was great and service was excellent- we were served by Pardeet. Despite the second level of the restaurant being full and Pardeet seemingly taking on most of the roles for …,6 months ago,2023-03-21 13:43:42.793105,5.0,casey ng,0,0,https://www.google.com/maps/contrib/104856637132904978159/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1by1mZ3lBRRAB,"Didn’t dine here. Just my personal experience working for grab, was assigned to take an order from here. Took 25 mins for them to ask me about the order, stood there but none of …",6 months ago,2023-03-21 13:43:42.793922,1.0,Fey,0,0,https://www.google.com/maps/contrib/112298266569534259656/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1dmRTQndnRRAB,,6 months ago,2023-03-21 13:43:42.794721,5.0,leo ong,0,0,https://www.google.com/maps/contrib/111602097863347864475/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1aFplVnBRRRAB,"Had carbonara pizza, gnocchi n calamari.. was ok but nothing much to rave abt. Dough were too tough n chewy to my expectation.. calamari was Intro by waiter saying it’s the “BEST” calamari he eaten however not too my liking as batter was too thick n dry.. gnocchi was also not something to shout about.",6 months ago,2023-03-21 13:43:42.795515,3.0,kevin teo,0,0,https://www.google.com/maps/contrib/106642656935536323176/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR1b2NLMEd3EAE,,6 months ago,2023-03-21 13:43:42.796301,5.0,KY,0,0,https://www.google.com/maps/contrib/105929432197496570356/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1MXZ6YzdBRRAB,"Arrived at around 12:30 on Sat and there is no more seat inside, can only sit outside along the street.  The sit wasn’t ideal, weather was hot, pregnant wife can’t drink anything on the beverage menu and was hungry and frowning.  However, …",7 months ago,2023-03-21 13:43:42.797131,5.0,Uncle Kiang,0,0,https://www.google.com/maps/contrib/107737304573957206807/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR1bHEtUmhnRRAB,,7 months ago,2023-03-21 13:43:49.627427,5.0,Edmund Daryl Chan,0,0,https://www.google.com/maps/contrib/101145830722866604088/reviews?hl=en-US
